Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
BJ_07,L-lactate,L-lactate rep 1,21409,NK267-2,0,0,5339
BJ_07,L-lactate,L-lactate rep 1,21409,NK267-2,1,0,4110
BJ_07,L-lactate,L-lactate rep 1,21409,NK268-1,0,0,4513
BJ_07,L-lactate,L-lactate rep 1,21409,NK268-1,1,0,3800
BJ_07,L-lactate,L-lactate rep 1,21409,NK269-1,0,0,5266
BJ_07,L-lactate,L-lactate rep 1,21409,NK269-1,1,0,3210
BJ_07,L-lactate,L-lactate rep 1,21409,NK269-2,0,0,1960
BJ_07,L-lactate,L-lactate rep 1,21409,NK269-2,1,0,2277
BJ_07,L-lactate,L-lactate rep 1,21409,NK270-3,0,0,7511
BJ_07,L-lactate,L-lactate rep 1,21409,NK270-3,1,0,6415
BJ_07,L-lactate,L-lactate rep 1,21409,NK271-1,0,0,2772
BJ_07,L-lactate,L-lactate rep 1,21409,NK271-1,1,0,2329
BJ_07,L-lactate,L-lactate rep 1,21409,NK272-1,0,0,1634
BJ_07,L-lactate,L-lactate rep 1,21409,NK272-1,1,0,1705
BJ_07,L-lactate,L-lactate rep 1,21409,NK273-1,0,0,23
BJ_07,L-lactate,L-lactate rep 1,21409,NK273-1,1,0,22
BJ_07,L-lactate,L-lactate rep 1,21409,NK274-1,0,0,2811
BJ_07,L-lactate,L-lactate rep 1,21409,NK274-1,1,0,2177
BJ_07,L-lactate,L-lactate rep 1,21409,NK274-3,0,0,18081
BJ_07,L-lactate,L-lactate rep 1,21409,NK274-3,1,0,14052
BJ_07,L-lactate,L-lactate rep 1,21409,NK275-1,0,0,802
BJ_07,L-lactate,L-lactate rep 1,21409,NK275-1,1,0,872
BJ_07,L-lactate,L-lactate rep 1,21409,NK275-2,0,0,373
BJ_07,L-lactate,L-lactate rep 1,21409,NK275-2,1,0,505
BJ_07,L-lactate,L-lactate rep 1,21409,NK276-1,0,0,294
BJ_07,L-lactate,L-lactate rep 1,21409,NK276-1,1,0,296
BJ_07,L-lactate,L-lactate rep 1,21409,NK276-2,0,1,13
BJ_07,L-lactate,L-lactate rep 1,21409,NK276-2,1,1,11
BJ_07,L-lactate,L-lactate rep 1,21409,NK277-1,0,0,1476
BJ_07,L-lactate,L-lactate rep 1,21409,NK277-1,1,0,1117
BJ_07,L-lactate,L-lactate rep 1,21409,NK277-2,0,0,1081
BJ_07,L-lactate,L-lactate rep 1,21409,NK277-2,1,0,976
BJ_07,L-lactate,L-lactate rep 1,21409,NK278-1,0,0,2090
BJ_07,L-lactate,L-lactate rep 1,21409,NK278-1,1,0,1749
BJ_07,L-lactate,L-lactate rep 1,21409,NK279-1,0,0,6616
BJ_07,L-lactate,L-lactate rep 1,21409,NK279-1,1,0,6407
BJ_07,L-lactate,L-lactate rep 1,21409,NK280-1,0,0,1085
BJ_07,L-lactate,L-lactate rep 1,21409,NK280-1,1,0,1791
BJ_07,L-lactate,L-lactate rep 1,21409,NK281-1,0,0,390
BJ_07,L-lactate,L-lactate rep 1,21409,NK281-1,1,0,342
BJ_07,L-lactate,L-lactate rep 1,21409,NK281-2,0,0,781
BJ_07,L-lactate,L-lactate rep 1,21409,NK281-2,1,0,399
BJ_07,L-lactate,L-lactate rep 1,21409,NK282-1,0,0,654
BJ_07,L-lactate,L-lactate rep 1,21409,NK282-1,1,0,532
BJ_07,L-lactate,L-lactate rep 1,21409,NK283-1,0,0,432
BJ_07,L-lactate,L-lactate rep 1,21409,NK283-1,1,0,306
BJ_07,L-lactate,L-lactate rep 1,21409,NK284-1,0,0,6205
BJ_07,L-lactate,L-lactate rep 1,21409,NK284-1,1,0,7042
BJ_07,L-lactate,L-lactate rep 1,21409,NK285-1,0,0,2342
BJ_07,L-lactate,L-lactate rep 1,21409,NK285-1,1,0,2146
BJ_07,L-lactate,L-lactate rep 1,21409,NK286-1,0,0,19526
BJ_07,L-lactate,L-lactate rep 1,21409,NK286-1,1,0,17644
BJ_07,L-lactate,L-lactate rep 1,21409,NK287-1,0,0,5556
BJ_07,L-lactate,L-lactate rep 1,21409,NK287-1,1,0,3826
BJ_07,L-lactate,L-lactate rep 1,21409,NK288-1,0,0,406
BJ_07,L-lactate,L-lactate rep 1,21409,NK288-1,1,0,443
BJ_07,L-lactate,L-lactate rep 1,21409,NK288-2,0,0,1141
BJ_07,L-lactate,L-lactate rep 1,21409,NK288-2,1,0,1275
BJ_07,L-lactate,L-lactate rep 1,21409,NK289-1,0,0,1496
BJ_07,L-lactate,L-lactate rep 1,21409,NK289-1,1,0,1263
BJ_07,L-lactate,L-lactate rep 1,21409,NK290-1,0,0,4637
BJ_07,L-lactate,L-lactate rep 1,21409,NK290-1,1,0,4692
BJ_07,L-lactate,L-lactate rep 1,21409,NK290-2,0,0,774
BJ_07,L-lactate,L-lactate rep 1,21409,NK290-2,1,0,555
BJ_07,L-lactate,L-lactate rep 1,21409,NK291-1,0,0,1255
BJ_07,L-lactate,L-lactate rep 1,21409,NK291-1,1,0,868
BJ_07,L-lactate,L-lactate rep 1,21409,NK292-1,0,0,4408
BJ_07,L-lactate,L-lactate rep 1,21409,NK292-1,1,0,6148
BJ_07,L-lactate,L-lactate rep 1,21409,NK293-1,0,0,7939
BJ_07,L-lactate,L-lactate rep 1,21409,NK293-1,1,0,6089
BJ_07,L-lactate,L-lactate rep 1,21409,NK294-1,0,0,5397
BJ_07,L-lactate,L-lactate rep 1,21409,NK294-1,1,0,4466
BJ_07,L-lactate,L-lactate rep 1,21409,NK295-1,0,0,10429
BJ_07,L-lactate,L-lactate rep 1,21409,NK295-1,1,0,12412
BJ_07,L-lactate,L-lactate rep 1,21409,NK296-1,0,0,9365
BJ_07,L-lactate,L-lactate rep 1,21409,NK296-1,1,0,7346
BJ_07,L-lactate,L-lactate rep 1,21409,NK298-1,0,0,3243
BJ_07,L-lactate,L-lactate rep 1,21409,NK298-1,1,0,2702
BJ_07,L-lactate,L-lactate rep 1,21409,NK298-2,0,0,638
BJ_07,L-lactate,L-lactate rep 1,21409,NK298-2,1,0,640
BJ_07,L-lactate,L-lactate rep 1,21409,NK299-1,0,0,731
BJ_07,L-lactate,L-lactate rep 1,21409,NK299-1,1,0,1001
BJ_07,L-lactate,L-lactate rep 1,21409,NK300-1,0,0,4663
BJ_07,L-lactate,L-lactate rep 1,21409,NK300-1,1,0,4051
BJ_07,L-lactate,L-lactate rep 1,21409,NK301-1,0,0,1697
BJ_07,L-lactate,L-lactate rep 1,21409,NK301-1,1,0,1300
BJ_07,L-lactate,L-lactate rep 1,21409,NK302-1,0,0,2196
BJ_07,L-lactate,L-lactate rep 1,21409,NK302-1,1,0,2456
BJ_07,L-lactate,L-lactate rep 1,21409,NK302-2,0,0,6349
BJ_07,L-lactate,L-lactate rep 1,21409,NK302-2,1,0,8316
BJ_07,L-lactate,L-lactate rep 1,21409,NK303-1,0,0,6631
BJ_07,L-lactate,L-lactate rep 1,21409,NK303-1,1,0,6305
BJ_07,L-lactate,L-lactate rep 1,21409,NK304-1,0,0,200
BJ_07,L-lactate,L-lactate rep 1,21409,NK304-1,1,1,130
BJ_07,L-lactate,L-lactate rep 1,21409,NK306-1,0,0,4360
BJ_07,L-lactate,L-lactate rep 1,21409,NK306-1,1,0,3253
BJ_07,L-lactate,L-lactate rep 1,21409,NK306-2,0,0,3033
BJ_07,L-lactate,L-lactate rep 1,21409,NK306-2,1,0,2713
BJ_07,L-lactate,L-lactate rep 1,21409,NK307-2,0,0,6661
BJ_07,L-lactate,L-lactate rep 1,21409,NK307-2,1,0,5969
BJ_07,L-lactate,L-lactate rep 1,21409,NK354-1,0,0,274
BJ_07,L-lactate,L-lactate rep 1,21409,NK354-1,1,0,332
BJ_07,L-lactate,L-lactate rep 1,21409,NK355-1,0,0,1103
BJ_07,L-lactate,L-lactate rep 1,21409,NK355-1,1,0,1178
BJ_07,L-lactate,L-lactate rep 1,21409,NN001-2,0,0,20012
BJ_07,L-lactate,L-lactate rep 1,21409,NN001-2,1,0,14975
BJ_07,L-lactate,L-lactate rep 1,21409,NN001-3,0,0,18723
BJ_07,L-lactate,L-lactate rep 1,21409,NN001-3,1,0,11297
BJ_07,L-lactate,L-lactate rep 1,21409,NN045,0,0,3093
BJ_07,L-lactate,L-lactate rep 1,21409,NN045,1,0,2207
BJ_07,L-lactate,L-lactate rep 1,21409,NN047-2,0,0,439
BJ_07,L-lactate,L-lactate rep 1,21409,NN047-2,1,0,399
BJ_07,L-lactate,L-lactate rep 1,21409,NN048-4,0,0,159
BJ_07,L-lactate,L-lactate rep 1,21409,NN048-4,1,0,92
BJ_07,L-lactate,L-lactate rep 1,21409,NN048-5,0,0,149
BJ_07,L-lactate,L-lactate rep 1,21409,NN048-5,1,0,119
BJ_07,L-lactate,L-lactate rep 1,21409,NN049-3,0,0,211
BJ_07,L-lactate,L-lactate rep 1,21409,NN049-3,1,0,215
BJ_07,L-lactate,L-lactate rep 1,21409,NN049-4,0,0,4893
BJ_07,L-lactate,L-lactate rep 1,21409,NN049-4,1,0,4069
BJ_07,L-lactate,L-lactate rep 1,21409,NN052-6,0,0,4385
BJ_07,L-lactate,L-lactate rep 1,21409,NN052-6,1,0,4689
BJ_07,L-lactate,L-lactate rep 1,21409,NN054-4,0,0,6016
BJ_07,L-lactate,L-lactate rep 1,21409,NN054-4,1,0,6625
BJ_07,L-lactate,L-lactate rep 1,21409,NN057-2,0,0,1828
BJ_07,L-lactate,L-lactate rep 1,21409,NN057-2,1,0,2258
BJ_07,L-lactate,L-lactate rep 1,21409,NN057-6,0,0,3129
BJ_07,L-lactate,L-lactate rep 1,21409,NN057-6,1,1,2795
BJ_07,L-lactate,L-lactate rep 1,21409,NN059-3,0,0,5857
BJ_07,L-lactate,L-lactate rep 1,21409,NN059-3,1,0,7098
BJ_07,L-lactate,L-lactate rep 1,21409,NN059-4,0,0,1349
BJ_07,L-lactate,L-lactate rep 1,21409,NN059-4,1,0,1627
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-11,0,0,3215
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-11,1,0,4402
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-12,0,0,1037
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-12,1,0,1256
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-7,0,0,6947
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-7,1,0,4430
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-9,0,1,1400
BJ_07,L-lactate,L-lactate rep 1,21409,NN060-9,1,1,1506
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-16,0,0,1102
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-16,1,0,1070
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-2,0,0,2931
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-2,1,0,3156
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-3,0,0,76
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-3,1,0,74
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-4,0,0,3993
BJ_07,L-lactate,L-lactate rep 1,21409,NN061-4,1,0,4257
BJ_07,L-lactate,L-lactate rep 1,21409,NN068-1,0,0,782
BJ_07,L-lactate,L-lactate rep 1,21409,NN068-1,1,0,868
BJ_07,L-lactate,L-lactate rep 1,21409,NN068-2,0,0,1945
BJ_07,L-lactate,L-lactate rep 1,21409,NN068-2,1,0,1607
BJ_07,L-lactate,L-lactate rep 1,21409,NN082-2,0,0,15076
BJ_07,L-lactate,L-lactate rep 1,21409,NN082-2,1,0,15535
BJ_07,L-lactate,L-lactate rep 1,21409,NN082-3,0,1,120
BJ_07,L-lactate,L-lactate rep 1,21409,NN082-3,1,1,157
BJ_07,L-lactate,L-lactate rep 1,21409,NN098-4,0,0,5805
BJ_07,L-lactate,L-lactate rep 1,21409,NN098-4,1,0,5824
BJ_07,L-lactate,L-lactate rep 1,21409,NN127-2,0,0,4000
BJ_07,L-lactate,L-lactate rep 1,21409,NN127-2,1,0,5159
BJ_07,L-lactate,L-lactate rep 1,21409,NN136-2,0,0,824
BJ_07,L-lactate,L-lactate rep 1,21409,NN136-2,1,0,627
BJ_07,L-lactate,L-lactate rep 1,21409,NN136-5,0,0,552
BJ_07,L-lactate,L-lactate rep 1,21409,NN136-5,1,0,895
BJ_07,L-lactate,L-lactate rep 1,21409,NN142,0,0,1288
BJ_07,L-lactate,L-lactate rep 1,21409,NN142,1,0,977
BJ_07,L-lactate,L-lactate rep 1,21409,NN150,0,0,1169
BJ_07,L-lactate,L-lactate rep 1,21409,NN150,1,1,733
BJ_07,L-lactate,L-lactate rep 1,21409,NN152-2,0,0,2272
BJ_07,L-lactate,L-lactate rep 1,21409,NN152-2,1,0,3693
BJ_07,L-lactate,L-lactate rep 1,21409,NN153,0,0,61
BJ_07,L-lactate,L-lactate rep 1,21409,NN153,1,1,84
BJ_07,L-lactate,L-lactate rep 1,21409,NN178-2,0,0,3366
BJ_07,L-lactate,L-lactate rep 1,21409,NN178-2,1,0,3390
BJ_07,L-lactate,L-lactate rep 1,21409,NN178-3,0,0,1391
BJ_07,L-lactate,L-lactate rep 1,21409,NN178-3,1,0,1521
BJ_07,L-lactate,L-lactate rep 1,21409,NN179-1,0,0,12551
BJ_07,L-lactate,L-lactate rep 1,21409,NN179-1,1,0,11965
BJ_07,L-lactate,L-lactate rep 1,21409,NN179-2,0,0,5486
BJ_07,L-lactate,L-lactate rep 1,21409,NN179-2,1,0,4926
BJ_07,L-lactate,L-lactate rep 1,21409,NN180-1,0,0,1176
BJ_07,L-lactate,L-lactate rep 1,21409,NN180-1,1,0,1168
BJ_07,L-lactate,L-lactate rep 1,21409,NN180-2,0,0,2522
BJ_07,L-lactate,L-lactate rep 1,21409,NN180-2,1,0,2015
BJ_07,L-lactate,L-lactate rep 1,21409,NN181-2,0,0,9499
BJ_07,L-lactate,L-lactate rep 1,21409,NN181-2,1,0,9897
BJ_07,L-lactate,L-lactate rep 1,21409,NN189-2,0,0,6492
BJ_07,L-lactate,L-lactate rep 1,21409,NN189-2,1,0,6614
BJ_07,L-lactate,L-lactate rep 1,21409,NN190-1,0,0,8476
BJ_07,L-lactate,L-lactate rep 1,21409,NN190-1,1,0,8096
BJ_07,L-lactate,L-lactate rep 1,21409,NN190-2,0,0,10738
BJ_07,L-lactate,L-lactate rep 1,21409,NN190-2,1,0,11518
BJ_07,L-lactate,L-lactate rep 1,21409,NN191-2,0,0,7209
BJ_07,L-lactate,L-lactate rep 1,21409,NN191-2,1,0,8173
BJ_07,L-lactate,L-lactate rep 1,21409,NN192-2,0,0,159
BJ_07,L-lactate,L-lactate rep 1,21409,NN192-2,1,0,119
BJ_07,L-lactate,L-lactate rep 1,21409,NN192-3,0,0,557
BJ_07,L-lactate,L-lactate rep 1,21409,NN192-3,1,0,623
BJ_07,L-lactate,L-lactate rep 1,21409,NN192-4,0,0,4368
BJ_07,L-lactate,L-lactate rep 1,21409,NN192-4,1,0,4682
BJ_07,L-lactate,L-lactate rep 1,21409,NN194-1,0,0,8515
BJ_07,L-lactate,L-lactate rep 1,21409,NN194-1,1,0,8931
BJ_07,L-lactate,L-lactate rep 1,21409,NN195-2,0,0,8248
BJ_07,L-lactate,L-lactate rep 1,21409,NN195-2,1,0,8739
BJ_07,L-lactate,L-lactate rep 1,21409,NN196-1,0,0,4337
BJ_07,L-lactate,L-lactate rep 1,21409,NN196-1,1,0,3939
BJ_07,L-lactate,L-lactate rep 1,21409,NN201-1,0,0,7264
BJ_07,L-lactate,L-lactate rep 1,21409,NN201-1,1,0,7663
BJ_07,L-lactate,L-lactate rep 1,21409,NN204-1,0,0,6063
BJ_07,L-lactate,L-lactate rep 1,21409,NN204-1,1,0,5224
BJ_07,L-lactate,L-lactate rep 1,21409,NN209-1,0,0,109
BJ_07,L-lactate,L-lactate rep 1,21409,NN209-1,1,1,26
BJ_07,L-lactate,L-lactate rep 1,21409,NN210-1,0,0,2682
BJ_07,L-lactate,L-lactate rep 1,21409,NN210-1,1,0,2863
BJ_07,L-lactate,L-lactate rep 1,21409,NN210-2,0,0,2036
BJ_07,L-lactate,L-lactate rep 1,21409,NN210-2,1,0,1985
BJ_07,L-lactate,L-lactate rep 1,21409,NN211-2,0,0,7689
BJ_07,L-lactate,L-lactate rep 1,21409,NN211-2,1,0,7079
BJ_07,L-lactate,L-lactate rep 1,21409,NN212-1,0,0,5270
BJ_07,L-lactate,L-lactate rep 1,21409,NN212-1,1,1,6233
BJ_07,L-lactate,L-lactate rep 1,21409,NN213-1,0,0,9372
BJ_07,L-lactate,L-lactate rep 1,21409,NN213-1,1,0,10792
BJ_07,L-lactate,L-lactate rep 1,21409,NN214-1,0,0,4317
BJ_07,L-lactate,L-lactate rep 1,21409,NN214-1,1,0,4811
BJ_07,L-lactate,L-lactate rep 1,21409,NN215-2,0,0,3824
BJ_07,L-lactate,L-lactate rep 1,21409,NN215-2,1,1,2907
BJ_07,L-lactate,L-lactate rep 1,21409,NN216-1,0,0,1412
BJ_07,L-lactate,L-lactate rep 1,21409,NN216-1,1,1,1500
BJ_07,L-lactate,L-lactate rep 1,21409,NN217-1,0,0,768
BJ_07,L-lactate,L-lactate rep 1,21409,NN217-1,1,1,615
BJ_07,L-lactate,L-lactate rep 1,21409,NN219-1,0,0,1016
BJ_07,L-lactate,L-lactate rep 1,21409,NN219-1,1,0,1488
BJ_07,L-lactate,L-lactate rep 1,21409,NN220-1,0,0,6518
BJ_07,L-lactate,L-lactate rep 1,21409,NN220-1,1,0,6714
BJ_07,L-lactate,L-lactate rep 1,21409,NN224-1,0,0,8962
BJ_07,L-lactate,L-lactate rep 1,21409,NN224-1,1,0,9134
BJ_07,L-lactate,L-lactate rep 1,21409,NN224-2,0,1,9146
BJ_07,L-lactate,L-lactate rep 1,21409,NN224-2,1,1,7543
BJ_07,L-lactate,L-lactate rep 1,21409,NN225-1,0,1,2905
BJ_07,L-lactate,L-lactate rep 1,21409,NN225-1,1,0,2964
BJ_07,L-lactate,L-lactate rep 1,21409,NN226-1,0,0,3805
BJ_07,L-lactate,L-lactate rep 1,21409,NN226-1,1,1,3093
BJ_07,L-lactate,L-lactate rep 1,21409,NN228-1,0,0,215
BJ_07,L-lactate,L-lactate rep 1,21409,NN228-1,1,0,267
BJ_07,L-lactate,L-lactate rep 1,21409,NN229-1,0,1,306
BJ_07,L-lactate,L-lactate rep 1,21409,NN229-1,1,1,72
BJ_07,L-lactate,L-lactate rep 1,21409,NN230-1,0,0,1471
BJ_07,L-lactate,L-lactate rep 1,21409,NN230-1,1,1,1948
BJ_07,L-lactate,L-lactate rep 1,21409,NN231-1,0,0,726
BJ_07,L-lactate,L-lactate rep 1,21409,NN231-1,1,1,537
BJ_07,L-lactate,L-lactate rep 1,21409,NN232-1,0,0,2846
BJ_07,L-lactate,L-lactate rep 1,21409,NN232-1,1,0,3100
BJ_07,L-lactate,L-lactate rep 1,21409,NN233-1,0,0,108
BJ_07,L-lactate,L-lactate rep 1,21409,NN233-1,1,0,191
BJ_07,L-lactate,L-lactate rep 1,21409,NN234-1,0,0,7084
BJ_07,L-lactate,L-lactate rep 1,21409,NN234-1,1,0,6948
BJ_07,L-lactate,L-lactate rep 1,21409,NN235-1,0,0,2736
BJ_07,L-lactate,L-lactate rep 1,21409,NN235-1,1,0,3109
BJ_07,L-lactate,L-lactate rep 1,21409,NN236-1,0,0,3583
BJ_07,L-lactate,L-lactate rep 1,21409,NN236-1,1,0,3486
BJ_07,L-lactate,L-lactate rep 1,21409,NN237-1,0,1,2553
BJ_07,L-lactate,L-lactate rep 1,21409,NN237-1,1,1,1324
BJ_07,L-lactate,L-lactate rep 1,21409,NN238-1,0,1,133
BJ_07,L-lactate,L-lactate rep 1,21409,NN238-1,1,1,93
BJ_07,L-lactate,L-lactate rep 1,21409,NN239-1,0,1,838
BJ_07,L-lactate,L-lactate rep 1,21409,NN239-1,1,1,987
BJ_07,L-lactate,L-lactate rep 1,21409,NN239-2,0,1,488
BJ_07,L-lactate,L-lactate rep 1,21409,NN239-2,1,1,97
BJ_07,L-lactate,L-lactate rep 1,21409,NN241-2,0,0,17468
BJ_07,L-lactate,L-lactate rep 1,21409,NN241-2,1,1,14032
BJ_07,L-lactate,L-lactate rep 1,21409,NN241-3,0,1,15
BJ_07,L-lactate,L-lactate rep 1,21409,NN241-3,1,1,9
BJ_07,L-lactate,L-lactate rep 1,21409,NN245-1,0,0,257
BJ_07,L-lactate,L-lactate rep 1,21409,NN245-1,1,0,281
BJ_07,L-lactate,L-lactate rep 1,21409,NN246-1,0,0,2813
BJ_07,L-lactate,L-lactate rep 1,21409,NN246-1,1,1,4290
BJ_07,L-lactate,L-lactate rep 1,21409,NN248-1,0,0,9573
BJ_07,L-lactate,L-lactate rep 1,21409,NN248-1,1,0,7551
BJ_07,L-lactate,L-lactate rep 1,21409,NN250-1,0,0,424
BJ_07,L-lactate,L-lactate rep 1,21409,NN250-1,1,0,563
BJ_07,L-lactate,L-lactate rep 1,21409,NN254-1,0,0,3319
BJ_07,L-lactate,L-lactate rep 1,21409,NN254-1,1,1,4009
BJ_07,L-lactate,L-lactate rep 1,21409,NN256-2,0,0,5090
BJ_07,L-lactate,L-lactate rep 1,21409,NN256-2,1,0,5500
BJ_07,L-lactate,L-lactate rep 1,21409,NN257-1,0,0,210
BJ_07,L-lactate,L-lactate rep 1,21409,NN257-1,1,0,124
BJ_07,L-lactate,L-lactate rep 1,21409,NN259-1,0,0,226
BJ_07,L-lactate,L-lactate rep 1,21409,NN259-1,1,0,222
BJ_07,L-lactate,L-lactate rep 1,21409,NN260-1,0,0,1243
BJ_07,L-lactate,L-lactate rep 1,21409,NN260-1,1,0,761
BJ_07,L-lactate,L-lactate rep 1,21409,NN260-2,0,0,1087
BJ_07,L-lactate,L-lactate rep 1,21409,NN260-2,1,0,1438
BJ_07,L-lactate,L-lactate rep 1,21409,NN260-3,0,0,4235
BJ_07,L-lactate,L-lactate rep 1,21409,NN260-3,1,0,3813
BJ_07,L-lactate,L-lactate rep 1,21409,NN262-1,0,0,411
BJ_07,L-lactate,L-lactate rep 1,21409,NN262-1,1,0,549
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-1,0,0,6657
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-1,1,0,5709
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-3,0,0,853
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-3,1,0,373
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-4,0,0,4597
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-4,1,0,7287
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-5,0,0,642
BJ_07,L-lactate,L-lactate rep 1,21409,NN265-5,1,0,237
BJ_07,L-lactate,L-lactate rep 1,21409,NN267-1,0,0,5934
BJ_07,L-lactate,L-lactate rep 1,21409,NN267-1,1,0,5077
BJ_07,L-lactate,L-lactate rep 1,21409,NN268-1,0,0,692
BJ_07,L-lactate,L-lactate rep 1,21409,NN268-1,1,0,690
BJ_07,L-lactate,L-lactate rep 1,21409,NN268-2,0,0,135
BJ_07,L-lactate,L-lactate rep 1,21409,NN268-2,1,1,165
BJ_07,L-lactate,L-lactate rep 1,21409,NN269-1,0,0,5458
BJ_07,L-lactate,L-lactate rep 1,21409,NN269-1,1,0,6985
BJ_07,L-lactate,L-lactate rep 1,21409,NN272-1,0,0,6323
BJ_07,L-lactate,L-lactate rep 1,21409,NN272-1,1,0,6898
BJ_07,L-lactate,L-lactate rep 1,21409,NN274-1,0,0,504
BJ_07,L-lactate,L-lactate rep 1,21409,NN274-1,1,0,415
BJ_07,L-lactate,L-lactate rep 1,21409,NN275-1,0,0,6188
BJ_07,L-lactate,L-lactate rep 1,21409,NN275-1,1,0,6737
BJ_07,L-lactate,L-lactate rep 1,21409,NN278-1,0,1,117
BJ_07,L-lactate,L-lactate rep 1,21409,NN278-1,1,1,115
BJ_07,L-lactate,L-lactate rep 1,21409,NN280-1,0,0,81
BJ_07,L-lactate,L-lactate rep 1,21409,NN280-1,1,0,104
BJ_07,L-lactate,L-lactate rep 1,21409,NN281-2,0,0,3135
BJ_07,L-lactate,L-lactate rep 1,21409,NN281-2,1,0,2582
BJ_07,L-lactate,L-lactate rep 1,21409,NN281-3,0,0,5562
BJ_07,L-lactate,L-lactate rep 1,21409,NN281-3,1,0,6401
BJ_07,L-lactate,L-lactate rep 1,21409,NN281-4,0,0,382
BJ_07,L-lactate,L-lactate rep 1,21409,NN281-4,1,0,319
BJ_07,L-lactate,L-lactate rep 1,21409,NN282-1,0,0,3771
BJ_07,L-lactate,L-lactate rep 1,21409,NN282-1,1,0,3877
BJ_07,L-lactate,L-lactate rep 1,21409,NN285-1,0,0,7077
BJ_07,L-lactate,L-lactate rep 1,21409,NN285-1,1,0,6640
BJ_07,L-lactate,L-lactate rep 1,21409,NN286-1,0,0,3180
BJ_07,L-lactate,L-lactate rep 1,21409,NN286-1,1,0,5257
BJ_07,L-lactate,L-lactate rep 1,21409,NN287-2,0,0,1844
BJ_07,L-lactate,L-lactate rep 1,21409,NN287-2,1,0,688
BJ_07,L-lactate,L-lactate rep 1,21409,NN288-1,0,1,2005
BJ_07,L-lactate,L-lactate rep 1,21409,NN288-1,1,1,2521
BJ_07,L-lactate,L-lactate rep 1,21409,NN289-1,0,0,2978
BJ_07,L-lactate,L-lactate rep 1,21409,NN289-1,1,0,2877
BJ_07,L-lactate,L-lactate rep 1,21409,NN293-1,0,0,958
BJ_07,L-lactate,L-lactate rep 1,21409,NN293-1,1,0,584
BJ_07,L-lactate,L-lactate rep 1,21409,NN294-1,0,0,115
BJ_07,L-lactate,L-lactate rep 1,21409,NN294-1,1,0,197
BJ_07,L-lactate,L-lactate rep 1,21409,NN297-1,0,1,2036
BJ_07,L-lactate,L-lactate rep 1,21409,NN297-1,1,0,4244
BJ_07,L-lactate,L-lactate rep 1,21409,NN304-1,0,0,5531
BJ_07,L-lactate,L-lactate rep 1,21409,NN304-1,1,0,7042
BJ_07,L-lactate,L-lactate rep 1,21409,NN305-1,0,0,158
BJ_07,L-lactate,L-lactate rep 1,21409,NN305-1,1,0,237
BJ_07,L-lactate,L-lactate rep 1,21409,NN306-1,0,0,4756
BJ_07,L-lactate,L-lactate rep 1,21409,NN306-1,1,0,4985
BJ_07,L-lactate,L-lactate rep 1,21409,NN307-2,0,1,1798
BJ_07,L-lactate,L-lactate rep 1,21409,NN307-2,1,1,2798
BJ_07,L-lactate,L-lactate rep 1,21409,NN308-2,0,0,6677
BJ_07,L-lactate,L-lactate rep 1,21409,NN308-2,1,0,6108
BJ_07,L-lactate,L-lactate rep 1,21409,NN311-1,0,0,8699
BJ_07,L-lactate,L-lactate rep 1,21409,NN311-1,1,0,5446
BJ_07,L-lactate,L-lactate rep 1,21409,NN312-1,0,0,2771
BJ_07,L-lactate,L-lactate rep 1,21409,NN312-1,1,0,3364
BJ_07,L-lactate,L-lactate rep 1,21409,NN312-2,0,0,4393
BJ_07,L-lactate,L-lactate rep 1,21409,NN312-2,1,0,4859
BJ_07,L-lactate,L-lactate rep 1,21409,NN313-1,0,0,225
BJ_07,L-lactate,L-lactate rep 1,21409,NN313-1,1,1,259
BJ_07,L-lactate,L-lactate rep 1,21409,NN313-2,0,1,119
BJ_07,L-lactate,L-lactate rep 1,21409,NN313-2,1,0,121
BJ_07,L-lactate,L-lactate rep 1,21409,NN314-1,0,0,3491
BJ_07,L-lactate,L-lactate rep 1,21409,NN314-1,1,1,2827
BJ_07,L-lactate,L-lactate rep 1,21409,NN315-1,0,0,143
BJ_07,L-lactate,L-lactate rep 1,21409,NN315-1,1,0,134
